id,date,title,clean_text,corpus_source,sentiment_score,readability_index
3418,2023-11-02T00:00:00Z,Sun Protection Products (Value Added Tax) Bill,Title: Sun Protection Products (Value Added Tax) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.95,16.34
3369,2023-11-02T00:00:00Z,Tax Reform Commission Bill,Title: Tax Reform Commission Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
3314,2023-10-31T00:00:00Z,Inheritance Tax Act 1984 (Amendment) (Siblings) Bill [HL],Title: Inheritance Tax Act 1984 (Amendment) (Siblings) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.15,16.66
3479,2023-10-30T00:00:00Z,Banking and postal services (rural areas) Bill,Title: Banking and postal services (rural areas) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.65
2792,2023-04-13T00:00:00Z,Financial Services Act 2021,Title: Financial Services Act 2021 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
3352,2023-02-13T00:00:00Z,Stamp Duty Land Tax (Temporary Relief) Act 2023,Title: Stamp Duty Land Tax (Temporary Relief) Act 2023 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,16.04
3149,2022-05-03T00:00:00Z,Ministers (Tax Residency Status and Trusts) Bill,Title: Ministers (Tax Residency Status and Trusts) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17
2979,2022-04-29T00:00:00Z,Children's Clothing (Value Added Tax) Bill,Title: Children's Clothing (Value Added Tax) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.03
2658,2021-05-06T00:00:00Z,Value Added Tax Bill,Title: Value Added Tax Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,15.43
2534,2021-05-05T00:00:00Z,Financial Services (Duty of Care) Bill [HL],Title: Financial Services (Duty of Care) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,16.34
2651,2021-05-05T00:00:00Z,Local Authorities (Removal of Council Tax Restrictions) Bill,Title: Local Authorities (Removal of Council Tax Restrictions) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.7,18.53
2656,2021-05-05T00:00:00Z,Tax Rates and Duties (Review) Bill,Title: Tax Rates and Duties (Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,14.64
2837,2021-05-04T00:00:00Z,Banking Services (Post Offices) Bill,Title: Banking Services (Post Offices) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.2
2811,2021-02-11T00:00:00Z,Taxation (Post-transition Period) Act 2020,Title: Taxation (Post-transition Period) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
2762,2020-07-24T00:00:00Z,Stamp Duty Land Tax (Temporary Relief) Act 2020,Title: Stamp Duty Land Tax (Temporary Relief) Act 2020 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,16.04
2508,2019-11-08T00:00:00Z,Financial Services Duty of Care Bill [HL],Title: Financial Services Duty of Care Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,16.34
2458,2019-10-03T00:00:00Z,Public Expenditure and Taxation (Advisory Body) Bill,Title: Public Expenditure and Taxation (Advisory Body) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,19.62
2318,2019-09-24T00:00:00Z,Financial Services (Implementation of Legislation) Bill [HL],Title: Financial Services (Implementation of Legislation) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.27
2215,2019-09-17T00:00:00Z,Access to Banking Services Bill,Title: Access to Banking Services Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.46
2400,2019-05-08T00:00:00Z,Banking (Consumer and Small Business Protection) Bill,Title: Banking (Consumer and Small Business Protection) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17
2308,2019-03-19T00:00:00Z,Banking and Post Office Services (Rural Areas and Small Communities) Bill,Title: Banking and Post Office Services (Rural Areas and Small Communities) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.2
2248,2019-03-18T00:00:00Z,Banking (Cash Machine Charges and Financial Inclusion) Bill,Title: Banking (Cash Machine Charges and Financial Inclusion) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,17.28
2234,2018-11-02T00:00:00Z,Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Act 2018,Title: Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Act 2018 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.01
2180,2018-09-14T00:00:00Z,Taxation (Cross-border Trade) Act 2018,Title: Taxation (Cross-border Trade) Act 2018 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.33
1956,2017-04-28T00:00:00Z,Vehicle Fuel (Publication of Tax Information) Bill,Title: Vehicle Fuel (Publication of Tax Information) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.95,18.96
1848,2017-03-28T00:00:00Z,Double Taxation Treaties (Developing Countries) Bill,Title: Double Taxation Treaties (Developing Countries) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.8
1884,2017-03-03T00:00:00Z,Income Tax (Non-Military Expenditure) Bill,Title: Income Tax (Non-Military Expenditure) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.11
1709,2016-05-13T00:00:00Z,Regulation of Enforcement Agents (Collection of Council Tax Arrears) Bill,Title: Regulation of Enforcement Agents (Collection of Council Tax Arrears) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.35,18.45
1587,2016-05-12T00:00:00Z,Council Tax Valuation Bands Bill [HL],Title: Council Tax Valuation Bands Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.95,16.03
1703,2016-05-05T00:00:00Z,Bank of England and Financial Services Act 2016,Title: Bank of England and Financial Services Act 2016 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.04
1518,2015-03-30T00:00:00Z,Apprenticeships (Child Benefit and Tax Credit Entitlement) (Research) Bill,Title: Apprenticeships (Child Benefit and Tax Credit Entitlement) (Research) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.3,18.76
1537,2015-03-27T00:00:00Z,Corporation Tax (Northern Ireland) Act 2015,Title: Corporation Tax (Northern Ireland) Act 2015 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.42
1569,2015-03-27T00:00:00Z,Tax Transparency and International Development Bill,Title: Tax Transparency and International Development Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,20.19
1527,2015-02-13T00:00:00Z,Stamp Duty Land Tax Act 2015,Title: Stamp Duty Land Tax Act 2015 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,13.95
1502,2014-12-18T00:00:00Z,Taxation of Pensions Act 2014,Title: Taxation of Pensions Act 2014 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.73
1400,2014-06-12T00:00:00Z,Land Value Tax Bill [HL],Title: Land Value Tax Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,14.25
1240,2014-05-15T00:00:00Z,Married Couples (Tax Allowance) Bill,Title: Married Couples (Tax Allowance) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.46
1219,2014-05-15T00:00:00Z,United Kingdom Corporate and Individual Tax and Financial Transparency Bill,Title: United Kingdom Corporate and Individual Tax and Financial Transparency Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,20.7
1139,2013-12-19T00:00:00Z,Financial Services (Banking Reform) Act,Title: Financial Services (Banking Reform) Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17.94
1034,2013-04-26T00:00:00Z,General Anti Tax-Avoidance Principle Bill,Title: General Anti Tax-Avoidance Principle Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,18.11
1062,2013-04-26T00:00:00Z,Land Value Tax Bill,Title: Land Value Tax Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,14.65
1087,2013-04-26T00:00:00Z,Vehicle Fuel Receipts (Transparency of Taxation) Bill,Title: Vehicle Fuel Receipts (Transparency of Taxation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.96
932,2013-01-18T00:00:00Z,Financial Services Act 2012,Title: Financial Services Act 2012 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
809,2012-05-02T00:00:00Z,Banking and Financial Services (Community Investment) Bill,Title: Banking and Financial Services (Community Investment) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.4,19.62
950,2012-05-02T00:00:00Z,Corporate Tax Reductions Bill,Title: Corporate Tax Reductions Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.01
850,2012-05-02T00:00:00Z,European Union (Exemption from Value Added Tax Regulation) Bill,Title: European Union (Exemption from Value Added Tax Regulation) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,19.35
970,2012-05-01T00:00:00Z,"Banking (Disclosure, Responsibility and Education) Bill","Title: Banking (Disclosure, Responsibility and Education) Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.8,20.89
838,2012-05-01T00:00:00Z,Charitable Healthcare Providers (Value Added Tax Relief) Bill,Title: Charitable Healthcare Providers (Value Added Tax Relief) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,18.53
759,2012-05-01T00:00:00Z,Financial Services (Regulation of Deposits and Lending) Bill,Title: Financial Services (Regulation of Deposits and Lending) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.15
840,2012-05-01T00:00:00Z,Financial Services (Regulation of Derivatives) Bill,Title: Financial Services (Regulation of Derivatives) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,20.19
835,2012-05-01T00:00:00Z,Medical Insurance (Pensioner Tax Relief) Bill,Title: Medical Insurance (Pensioner Tax Relief) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,18.11
732,2012-05-01T00:00:00Z,Medical Insurance (Tax Relief) Bill,Title: Medical Insurance (Tax Relief) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17.2
930,2012-05-01T00:00:00Z,Statements of Taxation Bill,Title: Statements of Taxation Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
844,2012-05-01T00:00:00Z,Tax and Financial Transparency Bill,Title: Tax and Financial Transparency Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.2
917,2012-05-01T00:00:00Z,Tax Refunds Regulation (Review) Bill,Title: Tax Refunds Regulation (Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.2
723,2012-05-01T00:00:00Z,Taxation Freedom Day Bill,Title: Taxation Freedom Day Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,16.22
735,2012-05-01T00:00:00Z,Transparent Taxation (Receipts) Bill,Title: Transparent Taxation (Receipts) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17.79
699,2011-04-19T00:00:00Z,Financial Services (Unfair Terms in Consumer Contracts) Bill,Title: Financial Services (Unfair Terms in Consumer Contracts) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.9
541,2010-08-16T00:00:00Z,Financial Services Act 2010,Title: Financial Services Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.01
535,2010-04-21T00:00:00Z,Corporation Tax Act 2010,Title: Corporation Tax Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,16.22
537,2010-04-13T00:00:00Z,Taxation (International and Other Provisions) Act 2010,Title: Taxation (International and Other Provisions) Act 2010 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.96
628,2010-04-08T00:00:00Z,Council Tax Benefit (Change of Name) Bill,Title: Council Tax Benefit (Change of Name) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.7,15.03
339,2009-11-20T00:00:00Z,Banking Act 2009,Title: Banking Act 2009 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
364,2009-11-13T00:00:00Z,House of Lords (Members' Taxation Status) Bill [HL],Title: House of Lords (Members' Taxation Status) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.42
466,2009-10-20T00:00:00Z,Council Tax Rebate Bill,Title: Council Tax Rebate Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.75,15.43
365,2009-10-16T00:00:00Z,Corporation Tax Act,Title: Corporation Tax Act | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,16.84
280,2009-02-25T00:00:00Z,Banking (Special Provisions) Act 2008,Title: Banking (Special Provisions) Act 2008 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16.46
362,2009-02-23T00:00:00Z,Banking (No. 2) Bill [HL],Title: Banking (No. 2) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,11.13
329,2008-10-16T00:00:00Z,Public Contracts (UK Tax Requirements) Bill,Title: Public Contracts (UK Tax Requirements) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,16.72
242,2008-06-16T00:00:00Z,Disqualification from Parliament (Taxation Status) Bill,Title: Disqualification from Parliament (Taxation Status) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0,20.19
162,2007-10-27T00:00:00Z,Income Tax Act 2007,Title: Income Tax Act 2007 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,14.65
48,2007-10-19T00:00:00Z,Life Peerages (Residency for Taxation Purposes) Bill [HL],Title: Life Peerages (Residency for Taxation Purposes) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.53
